Country,Date,Total Asset
GR,2019-10,118.801
GR,2019-11,118.849
GR,2019-12,122.625
GR,2020-01,121.065
GR,2020-02,121.137
GR,2020-03,130.913
GR,2020-04,142.279
GR,2020-05,160.332
GR,2020-06,179.053
GR,2020-07,194.72
GR,2020-08,201.0
GR,2020-09,202.794
GR,2020-10,203.864
GR,2020-11,213.63
GR,2020-12,224.806
GR,2021-01,225.126
GR,2021-02,229.174
GR,2021-03,229.172
GR,2021-04,238.429
GR,2021-05,245.967
GR,2021-06,246.841
GR,2021-07,252.392
GR,2021-08,259.263
GR,2021-09,257.51
GR,2021-10,263.954
GR,2021-11,262.304
GR,2021-12,269.136
GR,2022-01,268.812
GR,2022-02,274.39
GR,2022-03,274.741
GR,2022-04,258.587
GR,2022-05,265.476
GR,2022-06,258.611
GR,2022-07,255.834
GR,2022-08,249.934
GR,2022-09,244.998
GR,2022-10,248.853
GR,2022-11,260.374
GR,2022-12,254.346
GR,2023-01,253.745
GR,2023-02,248.43
GR,2023-03,252.365
GR,2023-04,254.338
GR,2023-05,250.719
GR,2023-06,247.196
GR,2023-07,249.326
GR,2023-08,247.037
GR,2023-09,242.702
GR,2023-10,242.284
GR,2023-11,249.158
GR,2023-12,250.249
GR,2024-01,239.013
GR,2024-02,241.256
GR,2024-03,238.545
GR,2024-04,237.327
GR,2024-05,242.561
GR,2024-06,237.001
ES,2014-01,521.232
ES,2014-02,532.082
ES,2014-03,524.536
ES,2014-04,538.525
ES,2014-05,525.252
ES,2014-06,507.094
ES,2014-07,499.6
ES,2014-08,485.442
ES,2014-09,456.194
ES,2014-10,451.121
ES,2014-11,448.688
ES,2014-12,436.253
ES,2015-01,411.225
ES,2015-02,400.591
ES,2015-03,411.607
ES,2015-04,429.497
ES,2015-05,424.717
ES,2015-06,458.361
ES,2015-07,448.125
ES,2015-08,459.902
ES,2015-09,473.992
ES,2015-10,476.223
ES,2015-11,463.115
ES,2015-12,484.311
ES,2016-01,491.076
ES,2016-02,497.047
ES,2016-03,527.14
ES,2016-04,538.255
ES,2016-05,540.51
ES,2016-06,565.108
ES,2016-07,572.796
ES,2016-08,581.371
ES,2016-09,598.365
ES,2016-10,596.352
ES,2016-11,595.609
ES,2016-12,608.215
ES,2017-01,625.617
ES,2017-02,632.48
ES,2017-03,675.73
ES,2017-04,697.696
ES,2017-05,723.067
ES,2017-06,741.777
ES,2017-07,764.022
ES,2017-08,779.102
ES,2017-09,785.915
ES,2017-10,781.231
ES,2017-11,807.656
ES,2017-12,829.3
ES,2018-01,861.083
ES,2018-02,851.66
ES,2018-03,866.984
ES,2018-04,856.214
ES,2018-05,838.504
ES,2018-06,836.359
ES,2018-07,844.989
ES,2018-08,846.086
ES,2018-09,847.294
ES,2018-10,830.732
ES,2018-11,839.529
ES,2018-12,853.012
ES,2019-01,844.488
ES,2019-02,842.013
ES,2019-03,830.995
ES,2019-04,826.65
ES,2019-05,825.166
ES,2019-06,822.25
ES,2019-07,805.204
ES,2019-08,801.701
ES,2019-09,779.496
ES,2019-10,793.315
ES,2019-11,786.031
ES,2019-12,804.603
ES,2020-01,792.453
ES,2020-02,793.197
ES,2020-03,850.26
ES,2020-04,871.285
ES,2020-05,920.114
ES,2020-06,1035.364
ES,2020-07,1102.716
ES,2020-08,1123.242
ES,2020-09,1119.92
ES,2020-10,1132.308
ES,2020-11,1168.427
ES,2020-12,1214.281
ES,2021-01,1213.647
ES,2021-02,1222.316
ES,2021-03,1231.754
ES,2021-04,1281.13
ES,2021-05,1310.675
ES,2021-06,1295.93
ES,2021-07,1307.677
ES,2021-08,1330.043
ES,2021-09,1314.837
ES,2021-10,1340.472
ES,2021-11,1319.544
ES,2021-12,1329.565
ES,2022-01,1315.593
ES,2022-02,1332.186
ES,2022-03,1332.398
ES,2022-04,1277.586
ES,2022-05,1295.363
ES,2022-06,1263.082
ES,2022-07,1248.777
ES,2022-08,1221.579
ES,2022-09,1195.481
ES,2022-10,1209.056
ES,2022-11,1204.488
ES,2022-12,1137.153
ES,2023-01,1131.635
ES,2023-02,1103.942
ES,2023-03,1117.458
ES,2023-04,1130.215
ES,2023-05,1097.824
ES,2023-06,1062.203
ES,2023-07,1069.58
ES,2023-08,1059.888
ES,2023-09,1035.077
ES,2023-10,1027.813
ES,2023-11,1056.898
ES,2023-12,1050.729
ES,2024-01,1023.297
ES,2024-02,1027.01
ES,2024-03,1008.12
ES,2024-04,993.098
ES,2024-05,1005.282
ES,2024-06,994.673
ES,2024-07,998.558
AR,2014-01,102.926
AR,2014-02,103.808
AR,2014-03,106.412
AR,2014-04,105.256
AR,2014-05,107.397
AR,2014-06,107.648
AR,2014-07,109.211
AR,2014-08,109.908
AR,2014-09,109.287
AR,2014-10,112.593
AR,2014-11,121.669
AR,2014-12,131.208
AR,2015-01,129.194
AR,2015-02,129.559
AR,2015-03,133.346
AR,2015-04,133.521
AR,2015-05,136.841
AR,2015-06,140.818
AR,2015-07,139.799
AR,2015-08,143.462
AR,2015-09,153.465
AR,2015-10,151.283
AR,2015-11,155.409
AR,2015-12,139.636
AR,2016-01,146.875
AR,2016-02,140.769
AR,2016-03,147.074
AR,2016-04,152.454
AR,2016-05,151.167
AR,2016-06,148.548
AR,2016-07,144.513
AR,2016-08,143.747
AR,2016-09,143.565
AR,2016-10,152.919
AR,2016-11,152.846
AR,2016-12,153.066
AR,2017-01,162.677
AR,2017-02,174.771
AR,2017-03,178.51
AR,2017-04,176.281
AR,2017-05,168.498
AR,2017-06,172.504
AR,2017-07,163.128
AR,2017-08,165.942
AR,2017-09,166.527
AR,2017-10,170.98
AR,2017-11,174.969
AR,2017-12,170.279
AR,2018-01,174.369
AR,2018-02,171.448
AR,2018-03,172.246
AR,2018-04,167.389
AR,2018-05,151.894
AR,2018-06,167.172
AR,2018-07,149.846
AR,2018-08,123.002
AR,2018-09,129.654
AR,2018-10,132.854
AR,2018-11,128.724
AR,2018-12,146.397
AR,2019-01,154.768
AR,2019-02,152.019
AR,2019-03,142.202
AR,2019-04,144.858
AR,2019-05,144.351
AR,2019-06,144.966
AR,2019-07,148.394
AR,2019-08,111.514
AR,2019-09,102.161
AR,2019-10,95.132
AR,2019-11,97.264
AR,2019-12,148.248
AR,2020-01,143.554
AR,2020-02,145.067
AR,2020-03,145.784
AR,2020-04,164.233
AR,2020-05,158.957
AR,2020-06,159.457
AR,2020-07,160.784
AR,2020-08,160.449
AR,2020-09,160.521
AR,2020-10,159.342
AR,2020-11,157.581
AR,2020-12,159.126
AR,2021-01,156.625
AR,2021-02,156.236
AR,2021-03,161.007
AR,2021-04,161.463
AR,2021-05,165.412
AR,2021-06,165.168
AR,2021-07,167.802
AR,2021-08,172.011
AR,2021-09,168.214
AR,2021-10,172.74
AR,2021-11,172.202
AR,2021-12,185.969
AR,2022-01,164.822
AR,2022-02,159.277
AR,2022-03,163.585
AR,2022-04,162.046
AR,2022-05,158.655
AR,2022-06,169.615
AR,2022-07,169.818
AR,2022-08,166.743
AR,2022-09,169.545
AR,2022-10,171.07
AR,2022-11,170.82
AR,2022-12,161.125
AR,2023-01,159.575
AR,2023-02,155.85
AR,2023-03,160.412
AR,2023-04,162.237
AR,2023-05,163.478
AR,2023-06,163.446
AR,2023-07,166.745
AR,2023-08,166.829
AR,2023-09,171.932
AR,2023-10,186.449
AR,2023-11,219.254
AR,2023-12,177.064
AR,2024-01,194.395
AR,2024-02,189.423
AR,2024-03,202.03
AR,2024-04,204.782
AR,2024-05,134.391
AR,2024-06,130.019
AR,2024-07,98.862
HU,2014-01,51.745
HU,2014-02,52.884
HU,2014-03,56.408
HU,2014-04,56.321
HU,2014-05,55.601
HU,2014-06,55.665
HU,2014-07,53.234
HU,2014-08,53.143
HU,2014-09,51.12
HU,2014-10,49.223
HU,2014-11,49.659
HU,2014-12,48.624
HU,2015-01,49.542
HU,2015-02,48.147
HU,2015-03,46.613
HU,2015-04,48.58
HU,2015-05,47.718
HU,2015-06,45.706
HU,2015-07,45.442
HU,2015-08,45.119
HU,2015-09,44.37
HU,2015-10,43.601
HU,2015-11,43.222
HU,2015-12,39.757
HU,2016-01,41.623
HU,2016-02,43.034
HU,2016-03,41.316
HU,2016-04,39.243
HU,2016-05,37.814
HU,2016-06,35.86
HU,2016-07,36.12
HU,2016-08,35.689
HU,2016-09,37.383
HU,2016-10,36.558
HU,2016-11,34.999
HU,2016-12,34.438
HU,2017-01,34.826
HU,2017-02,34.794
HU,2017-03,34.58
HU,2017-04,35.024
HU,2017-05,35.227
HU,2017-06,35.364
HU,2017-07,34.926
HU,2017-08,35.098
HU,2017-09,34.782
HU,2017-10,34.422
HU,2017-11,34.437
HU,2017-12,36.243
HU,2018-01,37.739
HU,2018-02,35.868
HU,2018-03,36.883
HU,2018-04,36.182
HU,2018-05,37.312
HU,2018-06,35.649
HU,2018-07,35.923
HU,2018-08,36.09
HU,2018-09,35.421
HU,2018-10,35.396
HU,2018-11,35.655
HU,2018-12,39.524
HU,2019-01,38.539
HU,2019-02,38.122
HU,2019-03,38.604
HU,2019-04,37.926
HU,2019-05,37.731
HU,2019-06,38.839
HU,2019-07,38.311
HU,2019-08,39.832
HU,2019-09,38.841
HU,2019-10,39.77
HU,2019-11,40.912
HU,2019-12,42.116
HU,2020-01,38.291
HU,2020-02,37.27
HU,2020-03,38.999
HU,2020-04,43.318
HU,2020-05,45.947
HU,2020-06,48.184
HU,2020-07,52.721
HU,2020-08,54.385
HU,2020-09,57.177
HU,2020-10,56.747
HU,2020-11,63.627
HU,2020-12,68.664
HU,2021-01,68.669
HU,2021-02,69.703
HU,2021-03,67.891
HU,2021-04,69.621
HU,2021-05,73.803
HU,2021-06,73.377
HU,2021-07,74.755
HU,2021-08,78.854
HU,2021-09,82.353
HU,2021-10,82.39
HU,2021-11,79.927
HU,2021-12,80.881
HU,2022-01,78.409
HU,2022-02,78.531
HU,2022-03,79.106
HU,2022-04,71.627
HU,2022-05,70.751
HU,2022-06,72.039
HU,2022-07,68.626
HU,2022-08,68.668
HU,2022-09,67.501
HU,2022-10,68.036
HU,2022-11,71.052
HU,2022-12,74.6
HU,2023-01,77.878
HU,2023-02,77.393
HU,2023-03,78.699
HU,2023-04,79.609
HU,2023-05,77.162
HU,2023-06,78.295
HU,2023-07,77.927
HU,2023-08,76.915
HU,2023-09,74.281
HU,2023-10,75.241
HU,2023-11,77.806
HU,2023-12,78.5
HU,2024-01,82.353
HU,2024-02,81.432
HU,2024-03,81.051
HU,2024-04,81.26
HU,2024-05,83.298
HU,2024-06,79.884
IT,2014-01,723.181
IT,2014-02,734.587
IT,2014-03,734.99
IT,2014-04,732.394
IT,2014-05,734.388
IT,2014-06,700.736
IT,2014-07,669.864
IT,2014-08,652.466
IT,2014-09,635.02
IT,2014-10,632.091
IT,2014-11,630.321
IT,2014-12,645.16
IT,2015-01,586.366
IT,2015-02,561.406
IT,2015-03,574.574
IT,2015-04,593.175
IT,2015-05,582.871
IT,2015-06,615.213
IT,2015-07,608.132
IT,2015-08,621.825
IT,2015-09,638.101
IT,2015-10,638.9
IT,2015-11,620.0
IT,2015-12,639.86
IT,2016-01,649.289
IT,2016-02,665.18
IT,2016-03,699.655
IT,2016-04,711.389
IT,2016-05,710.765
IT,2016-06,761.701
IT,2016-07,777.052
IT,2016-08,787.589
IT,2016-09,816.889
IT,2016-10,813.637
IT,2016-11,802.273
IT,2016-12,816.451
IT,2017-01,845.658
IT,2017-02,839.661
IT,2017-03,926.993
IT,2017-04,958.643
IT,2017-05,995.435
IT,2017-06,1015.954
IT,2017-07,1052.073
IT,2017-08,1070.904
IT,2017-09,1074.216
IT,2017-10,1070.434
IT,2017-11,1100.399
IT,2017-12,1118.107
IT,2018-01,1164.54
IT,2018-02,1147.006
IT,2018-03,1158.351
IT,2018-04,1139.137
IT,2018-05,1104.238
IT,2018-06,1109.328
IT,2018-07,1120.058
IT,2018-08,1116.333
IT,2018-09,1105.218
IT,2018-10,1084.1
IT,2018-11,1092.344
IT,2018-12,1100.046
IT,2019-01,1104.737
IT,2019-02,1095.642
IT,2019-03,1087.644
IT,2019-04,1080.645
IT,2019-05,1079.346
IT,2019-06,1108.85
IT,2019-07,1080.355
IT,2019-08,1075.739
IT,2019-09,1066.564
IT,2019-10,1090.067
IT,2019-11,1077.004
IT,2019-12,1073.731
IT,2020-01,1064.892
IT,2020-02,1060.095
IT,2020-03,1158.084
IT,2020-04,1187.076
IT,2020-05,1253.496
IT,2020-06,1344.434
IT,2020-07,1441.574
IT,2020-08,1472.995
IT,2020-09,1484.351
IT,2020-10,1496.145
IT,2020-11,1546.786
IT,2020-12,1592.236
IT,2021-01,1586.676
IT,2021-02,1599.024
IT,2021-03,1640.203
IT,2021-04,1702.923
IT,2021-05,1731.43
IT,2021-06,1728.03
IT,2021-07,1748.897
IT,2021-08,1769.455
IT,2021-09,1730.661
IT,2021-10,1756.856
IT,2021-11,1725.555
IT,2021-12,1743.114
IT,2022-01,1733.991
IT,2022-02,1745.172
IT,2022-03,1742.972
IT,2022-04,1661.388
IT,2022-05,1697.233
IT,2022-06,1627.694
IT,2022-07,1604.503
IT,2022-08,1563.493
IT,2022-09,1539.859
IT,2022-10,1545.885
IT,2022-11,1602.828
IT,2022-12,1576.212
IT,2023-01,1570.669
IT,2023-02,1534.276
IT,2023-03,1570.628
IT,2023-04,1586.673
IT,2023-05,1547.073
IT,2023-06,1417.803
IT,2023-07,1423.074
IT,2023-08,1401.499
IT,2023-09,1349.337
IT,2023-10,1334.065
IT,2023-11,1375.927
IT,2023-12,1388.954
IT,2024-01,1336.161
IT,2024-02,1320.169
IT,2024-03,1253.32
IT,2024-04,1236.349
IT,2024-05,1246.765
IT,2024-06,1231.785
MY,2014-01,138.519
MY,2014-02,138.516
MY,2014-03,138.172
MY,2014-04,138.922
MY,2014-05,141.745
MY,2014-06,141.176
MY,2014-07,142.167
MY,2014-08,144.92
MY,2014-09,138.009
MY,2014-10,136.822
MY,2014-11,128.476
MY,2014-12,122.235
MY,2015-01,111.73
MY,2015-02,112.367
MY,2015-03,110.828
MY,2015-04,117.796
MY,2015-05,114.798
MY,2015-06,111.338
MY,2015-07,100.743
MY,2015-08,90.638
MY,2015-09,100.421
MY,2015-10,103.714
MY,2015-11,105.549
MY,2015-12,102.142
MY,2016-01,106.301
MY,2016-02,105.161
MY,2016-03,105.65
MY,2016-04,103.212
MY,2016-05,99.169
MY,2016-06,104.961
MY,2016-07,101.242
MY,2016-08,100.822
MY,2016-09,102.601
MY,2016-10,100.985
MY,2016-11,94.69
MY,2016-12,100.53
MY,2017-01,102.225
MY,2017-02,101.468
MY,2017-03,101.839
MY,2017-04,104.898
MY,2017-05,107.579
MY,2017-06,105.076
MY,2017-07,106.002
MY,2017-08,107.795
MY,2017-09,108.401
MY,2017-10,107.436
MY,2017-11,112.687
MY,2017-12,111.155
MY,2018-01,117.183
MY,2018-02,114.878
MY,2018-03,116.185
MY,2018-04,114.457
MY,2018-05,112.702
MY,2018-06,111.273
MY,2018-07,110.901
MY,2018-08,108.428
MY,2018-09,108.811
MY,2018-10,105.871
MY,2018-11,106.56
MY,2018-12,108.321
MY,2019-01,110.25
MY,2019-02,110.869
MY,2019-03,111.208
MY,2019-04,109.792
MY,2019-05,106.085
MY,2019-06,109.173
MY,2019-07,110.709
MY,2019-08,108.679
MY,2019-09,109.688
MY,2019-10,109.759
MY,2019-11,108.992
MY,2019-12,110.401
MY,2020-01,110.027
MY,2020-02,106.521
MY,2020-03,109.863
MY,2020-04,113.4
MY,2020-05,111.119
MY,2020-06,114.249
MY,2020-07,116.738
MY,2020-08,119.996
MY,2020-09,117.646
MY,2020-10,117.285
MY,2020-11,120.221
MY,2020-12,121.346
MY,2021-01,121.305
MY,2021-02,121.267
MY,2021-03,121.412
MY,2021-04,125.565
MY,2021-05,124.972
MY,2021-06,124.5
MY,2021-07,121.784
MY,2021-08,129.131
MY,2021-09,128.349
MY,2021-10,130.829
MY,2021-11,129.426
MY,2021-12,132.409
MY,2022-01,129.298
MY,2022-02,128.573
MY,2022-03,129.069
MY,2022-04,122.676
MY,2022-05,122.142
MY,2022-06,123.709
MY,2022-07,124.091
MY,2022-08,123.023
MY,2022-09,124.232
MY,2022-10,123.316
MY,2022-11,136.295
MY,2022-12,140.507
MY,2023-01,146.176
MY,2023-02,137.027
MY,2023-03,142.202
MY,2023-04,138.449
MY,2023-05,131.624
MY,2023-06,133.364
MY,2023-07,139.201
MY,2023-08,134.867
MY,2023-09,132.257
MY,2023-10,128.103
MY,2023-11,135.707
MY,2023-12,137.317
MY,2024-01,133.641
MY,2024-02,132.583
MY,2024-03,135.838
MY,2024-04,131.956
MY,2024-05,134.358
MY,2024-06,135.64
JP,2014-01,2271.858
JP,2014-02,2361.757
JP,2014-03,2338.788
JP,2014-04,2399.904
JP,2014-05,2497.695
JP,2014-06,2542.982
JP,2014-07,2614.062
JP,2014-08,2653.716
JP,2014-09,2524.612
JP,2014-10,2562.676
JP,2014-11,2513.46
JP,2014-12,2509.723
JP,2015-01,2643.381
JP,2015-02,2686.882
JP,2015-03,2699.918
JP,2015-04,2800.961
JP,2015-05,2768.847
JP,2015-06,2821.051
JP,2015-07,2849.892
JP,2015-08,2979.175
JP,2015-09,3045.311
JP,2015-10,3097.111
JP,2015-11,3097.288
JP,2015-12,3182.187
JP,2016-01,3273.521
JP,2016-02,3570.306
JP,2016-03,3610.871
JP,2016-04,3862.669
JP,2016-05,3834.224
JP,2016-06,4212.614
JP,2016-07,4288.079
JP,2016-08,4384.467
JP,2016-09,4508.276
JP,2016-10,4411.839
JP,2016-11,4158.763
JP,2016-12,4070.312
JP,2017-01,4251.036
JP,2017-02,4350.996
JP,2017-03,4382.722
JP,2017-04,4468.107
JP,2017-05,4517.272
JP,2017-06,4485.371
JP,2017-07,4571.091
JP,2017-08,4624.636
JP,2017-09,4563.859
JP,2017-10,4567.44
JP,2017-11,4646.468
JP,2017-12,4631.763
JP,2018-01,4838.604
JP,2018-02,4981.832
JP,2018-03,4963.025
JP,2018-04,4891.675
JP,2018-05,4968.869
JP,2018-06,4851.629
JP,2018-07,4900.263
JP,2018-08,4974.009
JP,2018-09,4813.364
JP,2018-10,4873.456
JP,2018-11,4891.802
JP,2018-12,5022.936
JP,2019-01,5126.091
JP,2019-02,5073.513
JP,2019-03,5028.661
JP,2019-04,5046.759
JP,2019-05,5215.109
JP,2019-06,5243.214
JP,2019-07,5235.684
JP,2019-08,5389.264
JP,2019-09,5276.453
JP,2019-10,5318.5
JP,2019-11,5275.63
JP,2019-12,5279.382
JP,2020-01,5310.977
JP,2020-02,5379.252
JP,2020-03,5570.003
JP,2020-04,5810.457
JP,2020-05,5961.407
JP,2020-06,6022.625
JP,2020-07,6346.559
JP,2020-08,6447.232
JP,2020-09,6527.824
JP,2020-10,6675.307
JP,2020-11,6771.016
JP,2020-12,6815.864
JP,2021-01,6777.185
JP,2021-02,6704.533
JP,2021-03,6449.216
JP,2021-04,6611.334
JP,2021-05,6608.374
JP,2021-06,6482.269
JP,2021-07,6592.924
JP,2021-08,6617.844
JP,2021-09,6465.541
JP,2021-10,6367.683
JP,2021-11,6454.562
JP,2021-12,6287.293
JP,2022-01,6281.319
JP,2022-02,6327.035
JP,2022-03,6046.571
JP,2022-04,5682.657
JP,2022-05,5744.052
JP,2022-06,5377.189
JP,2022-07,5422.367
JP,2022-08,5112.809
JP,2022-09,4740.857
JP,2022-10,4680.923
JP,2022-11,5033.332
JP,2022-12,5337.864
JP,2023-01,5626.811
JP,2023-02,5407.698
JP,2023-03,5519.845
JP,2023-04,5441.404
JP,2023-05,5340.797
JP,2023-06,5066.756
JP,2023-07,5215.857
JP,2023-08,5132.883
JP,2023-09,4968.599
JP,2023-10,4972.648
JP,2023-11,5125.279
JP,2023-12,5301.026
JP,2024-01,5117.342
JP,2024-02,5065.171
JP,2024-03,5003.175
JP,2024-04,4830.138
JP,2024-05,4843.593
JP,2024-06,4692.362
JP,2024-07,5067.486
PE,2014-01,67.884
PE,2014-02,67.406
PE,2014-03,67.007
PE,2014-04,66.644
PE,2014-05,66.655
PE,2014-06,66.648
PE,2014-07,67.678
PE,2014-08,67.132
PE,2014-09,68.15
PE,2014-10,65.786
PE,2014-11,65.722
PE,2014-12,67.517
PE,2015-01,67.847
PE,2015-02,67.777
PE,2015-03,68.889
PE,2015-04,69.747
PE,2015-05,69.173
PE,2015-06,69.434
PE,2015-07,70.144
PE,2015-08,71.715
PE,2015-09,73.625
PE,2015-10,73.938
PE,2015-11,73.705
PE,2015-12,72.516
PE,2016-01,70.561
PE,2016-02,71.835
PE,2016-03,74.191
PE,2016-04,74.83
PE,2016-05,73.031
PE,2016-06,71.675
PE,2016-07,72.874
PE,2016-08,73.293
PE,2016-09,72.936
PE,2016-10,73.307
PE,2016-11,72.585
PE,2016-12,73.108
PE,2017-01,73.902
PE,2017-02,73.505
PE,2017-03,73.678
PE,2017-04,74.234
PE,2017-05,74.465
PE,2017-06,73.789
PE,2017-07,74.128
PE,2017-08,72.367
PE,2017-09,74.07
PE,2017-10,73.268
PE,2017-11,72.132
PE,2017-12,73.289
PE,2018-01,72.827
PE,2018-02,70.397
PE,2018-03,70.38
PE,2018-04,67.272
PE,2018-05,66.773
PE,2018-06,65.97
PE,2018-07,67.486
PE,2018-08,66.898
PE,2018-09,64.436
PE,2018-10,65.047
PE,2018-11,65.802
PE,2018-12,66.653
PE,2019-01,68.761
PE,2019-02,69.824
PE,2019-03,70.033
PE,2019-04,72.562
PE,2019-05,74.114
PE,2019-06,75.192
PE,2019-07,74.843
PE,2019-08,75.635
PE,2019-09,74.902
PE,2019-10,75.071
PE,2019-11,73.884
PE,2019-12,75.955
PE,2020-01,75.606
PE,2020-02,74.426
PE,2020-03,75.631
PE,2020-04,82.864
PE,2020-05,88.752
PE,2020-06,87.133
PE,2020-07,92.394
PE,2020-08,94.132
PE,2020-09,91.78
PE,2020-10,91.679
PE,2020-11,91.08
PE,2020-12,94.984
PE,2021-01,96.643
PE,2021-02,95.791
PE,2021-03,97.874
PE,2021-04,94.012
PE,2021-05,90.763
PE,2021-06,90.162
PE,2021-07,89.77
PE,2021-08,91.677
PE,2021-09,92.618
PE,2021-10,91.259
PE,2021-11,94.329
PE,2021-12,94.802
PE,2022-01,93.488
PE,2022-02,93.628
PE,2022-03,91.532
PE,2022-04,91.267
PE,2022-05,92.122
PE,2022-06,88.284
PE,2022-07,88.932
PE,2022-08,88.621
PE,2022-09,88.384
PE,2022-10,87.145
PE,2022-11,86.805
PE,2022-12,84.545
PE,2023-01,85.436
PE,2023-02,85.493
PE,2023-03,84.475
PE,2023-04,87.007
PE,2023-05,88.889
PE,2023-06,86.148
PE,2023-07,86.182
PE,2023-08,84.107
PE,2023-09,82.447
PE,2023-10,82.028
PE,2023-11,82.547
PE,2023-12,82.348
PE,2024-01,83.262
PE,2024-02,83.913
PE,2024-03,84.0
PE,2024-04,84.528
PE,2024-05,84.057
PE,2024-06,82.589
AE,2014-01,88.073
AE,2014-02,87.332
AE,2014-03,87.968
AE,2014-04,89.823
AE,2014-05,87.779
AE,2014-06,90.961
AE,2014-07,93.7
AE,2014-08,92.862
AE,2014-09,91.743
AE,2014-10,89.89
AE,2014-11,90.609
AE,2014-12,91.869
AE,2015-01,89.931
AE,2015-02,89.706
AE,2015-03,90.547
AE,2015-04,90.437
AE,2015-05,90.584
AE,2015-06,90.2
AE,2015-07,89.607
AE,2015-08,86.659
AE,2015-09,88.257
AE,2015-10,91.775
AE,2015-11,92.321
AE,2015-12,107.19
AE,2016-01,96.214
AE,2016-02,99.011
AE,2016-03,97.747
AE,2016-04,102.468
AE,2016-05,96.117
AE,2016-06,99.319
AE,2016-07,100.146
AE,2016-08,96.069
AE,2016-09,96.291
AE,2016-10,95.446
AE,2016-11,92.538
AE,2016-12,99.238
AE,2017-01,96.354
AE,2017-02,99.339
AE,2017-03,103.332
AE,2017-04,102.11
AE,2017-05,104.04
AE,2017-06,106.728
AE,2017-07,104.864
AE,2017-08,106.277
AE,2017-09,107.993
AE,2017-10,102.676
AE,2017-11,104.883
AE,2017-12,110.653
AE,2018-01,106.614
AE,2018-02,108.534
AE,2018-03,107.721
AE,2018-04,104.16
AE,2018-05,104.147
AE,2018-06,105.12
AE,2018-07,105.903
AE,2018-08,105.212
AE,2018-09,103.718
AE,2018-10,104.762
AE,2018-11,110.164
AE,2018-12,113.74
AE,2019-01,109.42
AE,2019-02,112.833
AE,2019-03,117.801
AE,2019-04,115.021
AE,2019-05,117.781
AE,2019-06,118.029
AE,2019-07,114.584
AE,2019-08,115.074
AE,2019-09,116.263
AE,2019-10,116.305
AE,2019-11,119.748
AE,2019-12,121.51
AE,2020-01,121.758
AE,2020-02,124.461
AE,2020-03,122.543
AE,2020-04,123.122
AE,2020-05,120.734
AE,2020-06,120.951
AE,2020-07,121.528
AE,2020-08,123.663
AE,2020-09,123.768
AE,2020-10,120.805
AE,2020-11,120.089
AE,2020-12,128.118
AE,2021-01,125.251
AE,2021-02,126.012
AE,2021-03,127.981
AE,2021-04,128.508
AE,2021-05,130.382
AE,2021-06,129.644
AE,2021-07,129.489
AE,2021-08,131.296
AE,2021-09,132.417
AE,2021-10,134.562
AE,2021-11,135.602
AE,2021-12,142.019
AE,2022-01,141.187
AE,2022-02,144.212
AE,2022-03,137.967
AE,2022-04,138.818
AE,2022-05,136.405
AE,2022-06,133.809
AE,2022-07,134.932
AE,2022-08,135.255
AE,2022-09,131.963
AE,2022-10,132.382
AE,2022-11,139.854
AE,2022-12,150.457
AE,2023-01,152.451
AE,2023-02,153.641
AE,2023-03,161.785
AE,2023-04,171.99
AE,2023-05,176.48
AE,2023-06,176.834
AE,2023-07,178.021
AE,2023-08,174.703
AE,2023-09,174.152
AE,2023-10,176.351
AE,2023-11,182.361
AE,2023-12,196.27
AE,2024-01,200.03
AE,2024-02,203.572
AE,2024-03,210.001
AE,2024-04,215.063
XM,2014-01,2996.579
XM,2014-02,3012.723
XM,2014-03,2979.57
XM,2014-04,3070.721
XM,2014-05,2989.587
XM,2014-06,2827.605
XM,2014-07,2755.65
XM,2014-08,2688.659
XM,2014-09,2584.131
XM,2014-10,2570.012
XM,2014-11,2563.875
XM,2014-12,2690.441
XM,2015-01,2466.7
XM,2015-02,2423.159
XM,2015-03,2511.287
XM,2015-04,2660.818
XM,2015-05,2651.083
XM,2015-06,2793.896
XM,2015-07,2781.882
XM,2015-08,2880.361
XM,2015-09,2942.843
XM,2015-10,2936.026
XM,2015-11,2876.06
XM,2015-12,3027.832
XM,2016-01,3066.697
XM,2016-02,3113.796
XM,2016-03,3349.194
XM,2016-04,3421.766
XM,2016-05,3433.885
XM,2016-06,3588.851
XM,2016-07,3649.853
XM,2016-08,3720.065
XM,2016-09,3837.314
XM,2016-10,3851.3
XM,2016-11,3815.181
XM,2016-12,3861.062
XM,2017-01,4032.587
XM,2017-02,4048.417
XM,2017-03,4384.091
XM,2017-04,4533.799
XM,2017-05,4717.919
XM,2017-06,4803.891
XM,2017-07,4979.853
XM,2017-08,5065.507
XM,2017-09,5098.567
XM,2017-10,5089.531
XM,2017-11,5261.894
XM,2017-12,5362.744
XM,2018-01,5594.63
XM,2018-02,5519.944
XM,2018-03,5580.897
XM,2018-04,5499.043
XM,2018-05,5343.803
XM,2018-06,5353.958
XM,2018-07,5401.21
XM,2018-08,5384.343
XM,2018-09,5347.873
XM,2018-10,5231.366
XM,2018-11,5293.635
XM,2018-12,5374.977
XM,2019-01,5394.193
XM,2019-02,5349.876
XM,2019-03,5275.712
XM,2019-04,5254.422
XM,2019-05,5225.313
XM,2019-06,5340.192
XM,2019-07,5217.751
XM,2019-08,5168.949
XM,2019-09,5112.506
XM,2019-10,5215.9
XM,2019-11,5159.663
XM,2019-12,5239.579
