Country,Date,Total Asset
FR,2005-06,227.92
FR,2005-07,236.37
FR,2005-08,237.25
FR,2005-09,232.72
FR,2005-10,237.17
FR,2005-11,232.94
FR,2005-12,246.81
FR,2006-01,252.83
FR,2006-02,249.14
FR,2006-03,255.86
FR,2006-04,279.04
FR,2006-05,272.16
FR,2006-06,279.85
FR,2006-07,288.4
FR,2006-08,286.62
FR,2006-09,293.67
FR,2006-10,288.25
FR,2006-11,298.49
FR,2006-12,308.21
FR,2007-01,296.53
FR,2007-02,303.04
FR,2007-03,311.18
FR,2007-04,328.84
FR,2007-05,327.83
FR,2007-06,336.88
FR,2007-07,350.29
FR,2007-08,358.19
FR,2007-09,412.42
FR,2007-10,453.99
FR,2007-11,479.45
FR,2007-12,533.98
FR,2008-01,554.98
FR,2008-02,568.42
FR,2008-03,609.22
FR,2008-04,605.73
FR,2008-05,605.08
FR,2008-06,649.28
FR,2008-07,652.74
FR,2008-08,611.21
FR,2008-09,640.03
FR,2008-10,662.65
FR,2008-11,662.35
FR,2008-12,772.38
FR,2009-01,676.35
FR,2009-02,613.56
FR,2009-03,604.01
FR,2009-04,592.86
FR,2009-05,608.66
FR,2009-06,675.97
FR,2009-07,666.4
FR,2009-08,661.59
FR,2009-09,673.67
FR,2009-10,676.66
FR,2009-11,714.52
FR,2009-12,732.2
FR,2010-01,698.42
FR,2010-02,688.47
FR,2010-03,683.89
FR,2010-04,684.43
FR,2010-05,667.88
FR,2010-06,680.25
FR,2010-07,592.61
FR,2010-08,583.06
FR,2010-09,606.12
FR,2010-10,617.23
FR,2010-11,607.05
FR,2010-12,646.04
FR,2011-01,644.58
FR,2011-02,661.18
FR,2011-03,667.26
FR,2011-04,697.67
FR,2011-05,701.12
FR,2011-06,704.73
FR,2011-07,740.69
FR,2011-08,807.98
FR,2011-09,849.91
FR,2011-10,879.51
FR,2011-11,865.91
FR,2011-12,919.86
FR,2012-01,939.93
FR,2012-02,945.15
FR,2012-03,960.75
FR,2012-04,963.05
FR,2012-05,916.47
FR,2012-06,916.71
FR,2012-07,912.88
FR,2012-08,937.05
FR,2012-09,959.68
FR,2012-10,946.03
FR,2012-11,955.63
FR,2012-12,969.04
FR,2013-01,904.95
FR,2013-02,857.77
FR,2013-03,857.69
FR,2013-04,830.58
FR,2013-05,799.29
FR,2013-06,799.47
FR,2013-07,810.43
FR,2013-08,801.53
FR,2013-09,802.56
FR,2013-10,779.0
FR,2013-11,758.77
FR,2013-12,762.79
FR,2014-01,739.21
FR,2014-02,751.89
FR,2014-03,731.5
FR,2014-04,730.37
FR,2014-05,714.15
FR,2014-06,734.21
FR,2014-07,710.99
FR,2014-08,704.3
FR,2014-09,674.48
FR,2014-10,649.86
FR,2014-11,660.26
FR,2014-12,704.68
FR,2015-01,670.44
FR,2015-02,660.91
FR,2015-03,651.65
FR,2015-04,678.04
FR,2015-05,684.07
FR,2015-06,721.08
FR,2015-07,717.85
FR,2015-08,739.23
FR,2015-09,755.0
FR,2015-10,755.62
FR,2015-11,738.29
FR,2015-12,774.91
FR,2016-01,782.94
FR,2016-02,803.14
FR,2016-03,837.76
FR,2016-04,859.71
FR,2016-05,852.39
FR,2016-06,862.97
FR,2016-07,872.79
FR,2016-08,888.13
FR,2016-09,902.26
FR,2016-10,910.73
FR,2016-11,892.39
FR,2016-12,893.11
FR,2017-01,944.1
FR,2017-02,947.98
FR,2017-03,1015.85
FR,2017-04,1052.37
FR,2017-05,1093.92
FR,2017-06,1115.93
FR,2017-07,1151.53
FR,2017-08,1173.34
FR,2017-09,1172.67
FR,2017-10,1175.74
FR,2017-11,1214.11
FR,2017-12,1266.68
FR,2018-01,1304.11
FR,2018-02,1280.13
FR,2018-03,1291.03
FR,2018-04,1277.45
FR,2018-05,1239.11
FR,2018-06,1247.42
FR,2018-07,1253.86
FR,2018-08,1247.36
FR,2018-09,1241.04
FR,2018-10,1207.54
FR,2018-11,1231.82
FR,2018-12,1255.64
FR,2019-01,1284.79
FR,2019-02,1286.51
FR,2019-03,1236.69
FR,2019-04,1234.88
FR,2019-05,1224.83
FR,2019-06,1262.13
FR,2019-07,1289.8
FR,2019-08,1226.98
FR,2019-09,1220.64
FR,2019-10,1241.08
FR,2019-11,1222.44
FR,2019-12,1269.74
FR,2020-01,1236.31
FR,2020-02,1237.42
FR,2020-03,1409.18
FR,2020-04,1477.7
FR,2020-05,1553.67
FR,2020-06,1759.19
FR,2020-07,1873.77
FR,2020-08,1887.77
FR,2020-09,1932.32
FR,2020-10,1975.92
FR,2020-11,2012.58
FR,2020-12,2136.86
FR,2021-01,2097.12
FR,2021-02,2101.17
FR,2021-03,2095.84
FR,2021-04,2174.46
FR,2021-05,2191.41
FR,2021-06,2202.46
FR,2021-07,2267.49
FR,2021-08,2280.77
FR,2021-09,2257.2
FR,2021-10,2323.52
FR,2021-11,2251.84
FR,2021-12,2309.2
FR,2022-01,2255.44
FR,2022-02,2267.66
FR,2022-03,2275.56
FR,2022-04,2156.23
FR,2022-05,2192.26
FR,2022-06,2119.48
FR,2022-07,2063.58
FR,2022-08,2016.08
FR,2022-09,1982.91
FR,2022-10,1994.58
FR,2022-11,2068.48
FR,2022-12,2010.85
FR,2023-01,2021.78
FR,2023-02,1966.89
FR,2023-03,1943.7
FR,2023-04,1966.99
FR,2023-05,1904.1
FR,2023-06,1818.53
FR,2023-07,1835.45
FR,2023-08,1806.91
FR,2023-09,1733.62
FR,2023-10,1724.0
FR,2023-11,1770.46
FR,2023-12,1762.33
FR,2024-01,1723.4
FR,2024-02,1717.35
FR,2024-03,1651.05
FR,2024-04,1636.96
FR,2024-05,1645.33
FR,2024-06,1600.57
FR,2024-07,1615.32
FR,2024-08,1666.9
FR,2024-09,1670.05
SA,2000-01,57.26
SA,2000-02,59.24
SA,2000-03,61.08
SA,2000-04,59.7
SA,2000-05,59.85
SA,2000-06,50.16
SA,2000-07,56.62
SA,2000-08,57.54
SA,2000-09,58.55
SA,2000-10,60.05
SA,2000-11,60.54
SA,2000-12,62.24
SA,2001-01,62.28
SA,2001-02,61.5
SA,2001-03,62.46
SA,2001-04,61.87
SA,2001-05,61.5
SA,2001-06,60.51
SA,2001-07,61.34
SA,2001-08,61.1
SA,2001-09,61.37
SA,2001-10,61.04
SA,2001-11,59.14
SA,2001-12,59.85
SA,2002-01,56.82
SA,2002-02,56.09
SA,2002-03,56.27
SA,2002-04,53.65
SA,2002-05,53.53
SA,2002-06,53.0
SA,2002-07,51.92
SA,2002-08,51.86
SA,2002-09,49.71
SA,2002-10,50.64
SA,2002-11,51.37
SA,2002-12,52.78
SA,2003-01,53.02
SA,2003-02,54.51
SA,2003-03,59.34
SA,2003-04,61.76
SA,2003-05,62.68
SA,2003-06,64.58
SA,2003-07,65.2
SA,2003-08,66.89
SA,2003-09,68.35
SA,2003-10,69.35
SA,2003-11,70.58
SA,2003-12,72.72
SA,2004-01,72.07
SA,2004-02,76.33
SA,2004-03,77.9
SA,2004-04,78.1
SA,2004-05,80.83
SA,2004-06,79.57
SA,2004-07,85.04
SA,2004-08,87.77
SA,2004-09,89.79
SA,2004-10,97.12
SA,2004-11,101.04
SA,2004-12,99.96
SA,2005-01,106.91
SA,2005-02,107.82
SA,2005-03,108.88
SA,2005-04,111.72
SA,2005-05,121.19
SA,2005-06,122.13
SA,2005-07,131.02
SA,2005-08,135.9
SA,2005-09,141.26
SA,2005-10,148.19
SA,2005-11,158.21
SA,2005-12,165.16
SA,2006-01,171.51
SA,2006-02,175.01
SA,2006-03,187.57
SA,2006-04,189.98
SA,2006-05,197.57
SA,2006-06,192.43
SA,2006-07,207.42
SA,2006-08,215.1
SA,2006-09,223.1
SA,2006-10,230.08
SA,2006-11,232.38
SA,2006-12,235.8
SA,2007-01,239.36
SA,2007-02,241.88
SA,2007-03,249.93
SA,2007-04,253.64
SA,2007-05,258.5
SA,2007-06,250.51
SA,2007-07,269.32
SA,2007-08,266.78
SA,2007-09,277.31
SA,2007-10,290.42
SA,2007-11,306.21
SA,2007-12,319.1
SA,2008-01,337.07
SA,2008-02,346.87
SA,2008-03,362.32
SA,2008-04,366.97
SA,2008-05,375.78
SA,2008-06,391.0
SA,2008-07,415.72
SA,2008-08,431.48
SA,2008-09,447.09
SA,2008-10,460.4
SA,2008-11,461.15
SA,2008-12,455.62
SA,2009-01,448.07
SA,2009-02,440.23
SA,2009-03,427.79
SA,2009-04,417.76
SA,2009-05,412.2
SA,2009-06,403.62
SA,2009-07,398.1
SA,2009-08,398.22
SA,2009-09,395.9
SA,2009-10,404.02
SA,2009-11,400.93
SA,2009-12,418.76
SA,2010-01,423.1
SA,2010-02,428.15
SA,2010-03,429.5
SA,2010-04,428.01
SA,2010-05,429.6
SA,2010-06,429.14
SA,2010-07,432.47
SA,2010-08,433.04
SA,2010-09,437.89
SA,2010-10,443.48
SA,2010-11,448.18
SA,2010-12,454.75
SA,2011-01,457.8
SA,2011-02,455.85
SA,2011-03,472.44
SA,2011-04,481.77
SA,2011-05,494.98
SA,2011-06,505.49
SA,2011-07,514.98
SA,2011-08,513.66
SA,2011-09,533.73
SA,2011-10,531.53
SA,2011-11,542.19
SA,2011-12,548.73
SA,2012-01,557.59
SA,2012-02,568.97
SA,2012-03,574.37
SA,2012-04,584.87
SA,2012-05,597.28
SA,2012-06,603.67
SA,2012-07,609.76
SA,2012-08,619.07
SA,2012-09,626.19
SA,2012-10,637.9
SA,2012-11,648.01
SA,2012-12,662.58
SA,2013-01,666.0
SA,2013-02,663.35
SA,2013-03,676.4
SA,2013-04,682.19
SA,2013-05,693.67
SA,2013-06,696.98
SA,2013-07,697.83
SA,2013-08,710.98
SA,2013-09,709.48
SA,2013-10,725.96
SA,2013-11,728.07
SA,2013-12,730.21
SA,2014-01,741.6
SA,2014-02,740.48
SA,2014-03,741.93
SA,2014-04,743.75
SA,2014-05,747.49
SA,2014-06,746.34
SA,2014-07,746.9
SA,2014-08,756.91
SA,2014-09,752.66
SA,2014-10,754.83
SA,2014-11,751.96
SA,2014-12,743.67
SA,2015-01,742.13
SA,2015-02,723.35
SA,2015-03,708.16
SA,2015-04,698.64
SA,2015-05,693.01
SA,2015-06,683.98
SA,2015-07,682.97
SA,2015-08,679.09
SA,2015-09,668.35
SA,2015-10,664.32
SA,2015-11,650.51
SA,2015-12,631.96
SA,2016-01,618.15
SA,2016-02,610.34
SA,2016-03,598.67
SA,2016-04,592.3
SA,2016-05,593.93
SA,2016-06,577.48
SA,2016-07,582.74
SA,2016-08,577.92
SA,2016-09,576.63
SA,2016-10,566.37
SA,2016-11,554.97
SA,2016-12,553.61
SA,2017-01,540.88
SA,2017-02,533.35
SA,2017-03,525.66
SA,2017-04,521.58
SA,2017-05,516.74
SA,2017-06,513.64
SA,2017-07,509.8
SA,2017-08,499.35
SA,2017-09,500.87
SA,2017-10,507.37
SA,2017-11,509.73
SA,2017-12,507.64
SA,2018-01,507.85
SA,2018-02,500.61
SA,2018-03,509.35
SA,2018-04,516.27
SA,2018-05,514.88
SA,2018-06,516.44
SA,2018-07,511.92
SA,2018-08,520.64
SA,2018-09,518.0
SA,2018-10,515.11
SA,2018-11,513.12
SA,2018-12,506.63
SA,2019-01,497.7
SA,2019-02,491.84
SA,2019-03,504.75
SA,2019-04,511.86
SA,2019-05,523.99
SA,2019-06,522.2
SA,2019-07,514.58
SA,2019-08,517.67
SA,2019-09,512.38
SA,2019-10,500.76
SA,2019-11,511.9
SA,2019-12,510.08
SA,2020-01,510.35
SA,2020-02,505.05
SA,2020-03,486.33
SA,2020-04,462.47
SA,2020-05,469.04
SA,2020-06,480.83
SA,2020-07,483.05
SA,2020-08,489.75
SA,2020-09,485.96
SA,2020-10,485.65
SA,2020-11,495.63
SA,2020-12,492.48
SA,2021-01,493.67
SA,2021-02,489.1
SA,2021-03,494.24
SA,2021-04,488.52
SA,2021-05,487.02
SA,2021-06,489.41
SA,2021-07,493.05
SA,2021-08,499.32
SA,2021-09,504.19
SA,2021-10,494.0
SA,2021-11,504.81
SA,2021-12,492.99
SA,2022-01,487.45
SA,2022-02,478.04
SA,2022-03,502.67
SA,2022-04,492.15
SA,2022-05,497.28
SA,2022-06,529.63
SA,2022-07,534.82
SA,2022-08,533.06
SA,2022-09,530.92
SA,2022-10,527.25
SA,2022-11,532.7
SA,2022-12,515.68
SA,2023-01,512.59
SA,2023-02,512.81
SA,2023-03,493.76
SA,2023-04,486.07
SA,2023-05,499.27
SA,2023-06,488.61
SA,2023-07,476.22
SA,2023-08,469.81
SA,2023-09,486.01
SA,2023-10,470.37
SA,2023-11,485.64
SA,2023-12,482.2
SA,2024-01,484.48
SA,2024-02,473.71
SA,2024-03,495.74
SA,2024-04,485.35
SA,2024-05,509.59
SA,2024-06,505.33
SA,2024-07,493.24
SA,2024-08,512.26
SA,2024-09,499.12
CA,2000-01,24.73
CA,2000-02,24.27
CA,2000-03,24.3
CA,2000-04,24.2
CA,2000-05,23.65
CA,2000-06,24.5
CA,2000-07,24.0
CA,2000-08,24.66
CA,2000-09,23.56
CA,2000-10,23.54
CA,2000-11,23.88
CA,2000-12,26.35
CA,2001-01,23.46
CA,2001-02,23.84
CA,2001-03,24.06
CA,2001-04,24.6
CA,2001-05,26.2
CA,2001-06,26.51
CA,2001-07,25.71
CA,2001-08,26.39
CA,2001-09,25.28
CA,2001-10,24.78
CA,2001-11,26.47
CA,2001-12,26.17
CA,2002-01,25.52
CA,2002-02,25.84
CA,2002-03,25.18
CA,2002-04,25.8
CA,2002-05,27.63
CA,2002-06,27.83
CA,2002-07,27.0
CA,2002-08,28.22
CA,2002-09,26.93
CA,2002-10,27.52
CA,2002-11,27.86
CA,2002-12,27.85
CA,2003-01,27.32
CA,2003-02,27.95
CA,2003-03,27.89
CA,2003-04,28.98
CA,2003-05,31.12
CA,2003-06,31.6
CA,2003-07,30.82
CA,2003-08,31.79
CA,2003-09,31.48
CA,2003-10,33.12
CA,2003-11,33.22
